D13627_at,0.282318539,0.658559039,0.156681677,-0.424655965,-0.882655832,-1.473918353,0.299214141,-0.742091016,-0.602431137,-0.363772446,-0.877905195
D13630_at,-0.268061246,0.146188706,0.131403662,0.074296705,-0.372441115,-0.015730231,-0.408418687,-0.387470059,-0.237789504,0.35908971,-0.749011191
D13634_at,-1.266833127,-0.949565926,-1.018451095,-1.209289641,-1.252628417,-1.413940341,-1.290452232,-0.599443097,-1.458851105,-1.3544767,-1.50090267
D13641_at,0.466144283,0.642118893,0.418026696,0.41763796,0.27919057,0.174204568,0.320564326,0.219605954,-0.04443731,0.079447278,0.261372482
D13748_at,2.039577205,1.691333149,2.131307369,2.138422829,1.158881074,1.806839939,2.184805443,2.080986145,2.120557668,1.872040841,1.743908133
D13897_rna2_at,-0.352134609,-0.508787557,-1.24048058,0.003010126,-0.163045439,-0.207043634,-0.843189916,0.180208675,-0.087800339,-0.215835174,-0.299534204
D13900_at,0.682630462,0.550222852,0.909683381,1.115859076,0.92504611,0.424845103,0.851317931,1.102953165,0.800303079,0.553563028,0.559812391
D13988_at,0.680536713,0.42180265,0.827527968,0.550211889,0.055536205,0.329980551,0.538979988,0.872462932,0.599820558,0.152108655,0.229304558
D14043_at,0.243975083,0.023711838,-0.376052067,0.285390264,1.285205387,0.068443641,0.768168491,0.151058724,-0.123299146,-0.078409193,-0.538391776
D14446_at,-0.759189692,-0.855949478,-0.991484423,-1.375500883,-2.248216364,-0.858017249,-1.448796673,-0.770534159,-0.892304451,-1.280230687,-1.193669881
D14530_at,2.588010645,2.539365157,2.419158991,2.529863649,2.574523425,2.489008477,2.650520721,2.838847768,2.414957566,2.471574414,2.581781141
D14657_at,1.292818744,0.993783952,0.432067484,0.404011473,-1.695518982,-0.185794716,0.024515012,0.695998873,0.624796658,0.880178161,0.40628004
D14658_at,-0.296862422,-0.270284753,-0.630518467,0.20186089,-0.499721232,-0.64323033,-0.513067932,-0.361917149,-0.195328331,-0.369623306,-1.041388953
D14661_at,-0.175284675,0.097224991,0.17835463,-0.346192431,-0.238109301,-0.434802971,-0.616368637,-0.369500037,-0.167350849,0.282039827,-0.376250614
D14662_at,-0.000508733,0.140253756,0.529461212,0.141839788,0.317218776,-0.366811198,0.001518459,0.274795631,-0.128506565,-0.116828631,-0.248700237
D14663_at,-0.276427774,0.615578656,0.194889998,0.0375287,-0.37985269,0.003265522,-0.221995802,-0.722360152,-0.092772582,0.450844344,0.108970096
D14694_at,0.739674421,0.751634344,0.656532558,0.635088774,0.52128187,0.712125839,0.962499416,0.826887827,0.841828197,0.66008969,0.542493676
D14710_at,1.446508854,1.599294738,1.619389187,1.769171546,0.611223392,0.564644169,1.740622142,1.528217717,1.315888538,1.240293003,1.348266513
D14811_at,-0.689543752,0.18357664,0.205714584,-0.394575956,-0.783475948,-0.438353767,-0.02883674,0.266632328,-0.492305116,0.128986571,0.048469694
D14812_at,1.320436257,0.836434828,1.273810217,1.034716066,0.991813608,1.182171347,1.120816276,0.783030587,1.182717277,1.040126277,0.547020155
D14878_at,-0.241847465,0.066430411,0.020806306,0.159785736,-0.421834786,-0.413812393,-0.09314088,-0.229717718,-0.719625326,-0.20786961,-0.556330216
D14889_at,-0.124827658,-0.136099289,-0.242794268,-0.009306596,-0.211823983,0.028945245,-0.046504426,-0.266971854,-0.077951068,-0.104267995,-0.286517006
D15050_at,1.314889818,-0.035107224,0.098042987,-0.237013914,-0.123779509,0.484678464,0.088707617,0.167086586,-0.016827373,0.341509179,0.149370784
D15057_at,-1.278153986,-0.046712814,-0.177357306,-0.057690121,-0.811077894,-1.39111588,0.097975022,0.193124758,-0.100291617,-0.447885994,-2.190137876
D16217_at,-0.307273757,0.058094357,0.659473743,0.403202394,-0.327551182,0.503128494,0.117327291,0.298810524,0.63262104,0.613299939,0.061658382
D16562_at,0.882540721,1.514288296,1.339075563,1.487683542,1.029523784,0.606445435,1.123789657,1.079291107,1.014841586,0.867448734,0.287735875
D16581_at,0.511808376,0.596532343,0.128431414,0.630877966,0.174823555,0.202563559,0.108277195,0.040040547,0.545123479,0.32746321,0.781922877
D17716_at,-0.312529373,-0.416539828,-0.381907688,-0.128371514,-0.480607701,-0.011471101,0.025773886,-1.108270317,0.319400944,-0.361832055,-0.508553718
D21089_at,0.037071474,-0.058515677,-0.242794268,0.344355484,-0.271764169,0.251900023,0.253818393,0.234363974,0.193503577,0.00996539,-0.210926361
D21090_at,-1.23919586,-1.395975876,-0.892374707,-0.83106554,-1.461884002,-0.878963539,-1.195941266,-1.09589809,-0.985723143,-0.799469879,-0.959740766
D21260_at,0.225023461,0.594985828,0.353951479,-0.002439786,-0.435647491,0.063608243,0.304604018,0.298810524,0.279677194,0.812632794,0.287735875
D21261_at,2.367276612,1.948515158,2.393877886,2.583688127,2.427648942,2.210157616,2.489383568,2.117496497,2.299446906,2.192162721,1.82694204
D21851_at,-2.010488743,-1.600291356,-1.940554209,-1.321034287,-1.780573651,-1.685401651,-1.471901205,-3.317795681,-1.70796054,-1.613459637,-2.542818861
D21852_at,-0.683998128,-0.508787557,-0.469079176,-0.093761162,-0.308538686,-2.079085267,-0.414851321,-0.553723693,-0.857892709,-0.806366176,-1.137794564
D21853_at,0.269447142,0.311110683,0.364897103,0.232738031,-0.180455435,0.236304194,-0.244419988,-0.074021216,0.148337933,0.248734106,0.058083163
D23660_at,2.554024974,2.511808866,2.419158991,2.583688127,2.526806881,2.103790661,2.650520721,2.502964966,2.058792693,2.471574414,2.581781141
D23662_at,0.673694903,0.835887853,0.76261764,1.024628046,0.624196951,0.261881904,0.929737931,0.841002327,0.827981884,0.620852342,0.459148228
D23673_at,0.805256868,0.512036902,0.434052037,0.810889336,0.633658286,0.679606333,1.041288877,1.00105041,0.563967816,0.601829756,0.831638629
D25216_at,0.074104039,0.543585908,-0.027705704,0.771672112,0.397305395,0.509942541,0.64841254,0.517264214,0.587538307,0.843346348,0.682432002
D25218_at,-0.316051908,-0.066497201,-0.649869231,-0.213312424,-0.170255575,-0.167639318,-0.368810034,-0.684263645,-0.205365431,-0.598370268,-0.548592579
D25248_at,-0.429438697,-0.589152868,-0.71110833,-0.28474077,-0.270130445,-0.297957293,-0.216906913,-0.146253776,-0.122002771,-0.658762306,-0.412162808
D25274_at,-0.549230264,0.556796961,0.731714518,0.704472499,0.342688164,0.345991727,-0.342771129,-0.095578892,0.357177192,0.435270053,0.09882367
D25278_at,-0.295139967,-0.24908051,-0.387809357,-0.401414448,-0.68404561,-0.212442245,-0.070197939,0.12780441,-0.095270785,-0.39550689,-0.65559729
D25547_at,-0.254849705,0.342989692,0.43734801,-0.253858495,-0.786498192,0.377777172,0.084034347,0.040040547,0.288852243,0.467421082,-0.035629401
D26067_at,-1.02511587,-1.176085244,-2.597586169,-0.803633856,-1.853284674,-0.625195082,-1.635615176,-2.300264609,-0.981760692,-1.097925855,-0.548592579
D26068_at,1.483386818,1.23510423,1.594472016,1.381664036,0.928553155,1.525369176,1.323062977,1.031674009,1.513574771,1.578901361,1.406202697
D26069_at,-0.862321162,-0.646866613,-1.271886485,-0.893341834,-1.301638203,-1.341952849,-0.825242665,-1.054004219,-0.73095928,-0.890489536,-0.946914047
D26308_at,1.067731875,1.423534902,0.640648544,0.415250655,0.300072457,1.045215508,0.501114585,1.363876797,0.657986157,1.903226594,2.098845049
D26362_at,-0.17231632,0.215051693,0.149959378,-0.047478492,0.220509031,-0.193699244,0.149321318,0.263108821,0.051267043,-0.291520861,0.038738265
D26528_at,-1.469893204,-1.271647467,-1.428211673,-1.451682113,-1.586182921,-1.379935517,-0.919184671,-1.584418846,-1.139055959,-1.178014564,-0.593472189
D26579_at,0.199995852,-0.105715098,1.018176901,-0.473343989,-0.578508308,-0.242781234,0.481144567,-0.387470059,0.391859218,0.648269295,-0.489267626
D26598_at,0.472246536,0.996394425,0.878184593,1.046791606,0.538822386,0.387669688,0.753279479,0.638390916,0.832499894,0.778016686,0.546375094
D26599_at,1.046868454,0.887542716,0.855924188,1.32327475,0.504011803,0.475886306,0.781291277,0.786152935,0.997461258,0.709938989,0.202881707
D26600_at,0.855040965,0.876792715,0.772361671,0.897618943,0.763106471,0.164817487,0.554310465,0.401455395,0.751424196,0.735316468,0.407049667
D28114_at,-0.346620036,-0.921506148,-0.533380764,-0.248202798,-0.266872548,-0.215154819,-0.419167945,-0.392677276,-0.422284684,-0.574975053,-0.416496707
D28118_at,-0.996314695,0.140253756,-0.114422104,-0.847188714,-0.46192159,-0.36030952,-0.172474325,-0.49547959,-0.662711621,0.044925065,-0.60717031
D28124_at,0.58856982,-0.062494971,0.430741526,0.457134376,0.273248903,0.604934322,-0.265677938,0.167086586,0.367540794,0.497645705,0.259521602
D28137_at,0.109537567,0.447162225,0.681647877,0.789074678,0.100717457,0.095944962,0.197641571,0.381313935,0.565030843,0.243479048,-1.041388953
D28364_at,-1.594015912,-1.979803116,0.089727205,-1.249327069,-1.15302858,-0.70226637,-1.397290097,-1.70386554,-0.145677857,-1.421082503,-2.190137876
D28383_at,-0.700748694,-0.238716362,-0.152411984,-0.446187366,-1.402872459,-0.955093925,-1.369247822,-2.031054256,-0.888793306,-0.845448084,-1.47572273
D28416_at,0.918222376,0.903113665,0.674968315,1.072098926,0.678373379,0.84934681,0.798141009,0.822725069,0.400455648,0.710894053,0.278743699
D28476_at,-0.041154286,0.004049687,0.214617318,-0.23886753,-0.094172078,0.148348268,0.327559308,-0.255838564,0.12987729,0.455522129,-0.881802507
D28483_at,-0.786909938,-0.914664861,-0.436771822,-0.514627608,-1.111810107,-0.524534269,-0.594641363,-0.944872627,-0.757087036,-0.373548873,-1.822477649
D28588_at,-0.597523562,-0.311877125,-0.911970902,-0.769735693,-0.807965601,-0.383292505,-0.304259047,-0.271467699,-0.358099396,-0.238590085,-0.307069667
D28915_at,-0.256489565,0.009467543,-0.372173549,-0.253858495,-0.281634161,0.949913592,-0.258530558,0.076277048,-0.056239915,0.576087376,0.60242599
D29012_at,0.73527361,0.890583823,0.673048898,1.005908565,0.747799353,0.573594102,0.510920161,0.808290707,0.663615117,0.950314404,0.870312734
D29013_at,0.401752651,-0.24908051,-0.377998869,-0.050382377,-0.190781334,-0.193699244,0.429751626,0.403442685,-0.316985916,-0.344586383,0.148305504
D29954_at,0.487638127,0.458561414,0.486974854,0.653466056,0.206787054,0.599369839,0.676766458,0.756970286,0.636987595,0.623531672,0.829383576
D29956_at,-1.918468552,-1.42375498,-1.397259178,-1.689283978,-2.181328707,-1.196432475,-1.30945285,-1.460776033,-0.981760692,-0.963447939,-0.825263029
D29963_at,0.526482092,0.56573592,1.00748378,0.454108432,0.614060915,0.664263364,0.60612706,0.704302434,0.990153151,0.508290642,0.296627241
D30036_at,-0.185759283,-0.50123982,-0.025265078,-0.339822977,-0.138986125,0.011570076,-0.731408256,-0.405841358,0.219717343,-0.182922918,0.049677769
D30655_at,1.340380235,0.991163628,1.462803108,0.792508719,0.988200764,0.915655466,1.621904697,1.184446965,1.133263681,1.033266498,0.939678952
D30758_at,0.62413545,0.575358037,0.427416348,1.035073932,0.758829608,0.581411491,1.113836177,1.110971702,0.80731653,0.125918495,0.079296651
D31716_at,0.039364071,-1.260356405,-0.791194009,-1.677285531,-1.384093026,-0.564998776,-1.383149115,-1.460776033,-0.266933683,-0.670273559,-0.851147426
D31765_at,-0.199426099,-0.058515677,0.167125119,0.360775757,0.260372691,0.458016621,-0.136434902,0.047722559,-0.139028161,0.25308593,0.217669608
D31766_at,-0.048765617,-0.317615877,-0.407823653,-0.072515944,-0.311963484,-0.010409735,-0.256753403,-0.260273818,-0.051497161,-0.724330165,-0.199275133
D31767_at,1.174584533,1.62400091,1.539136055,1.249885415,1.528140608,1.393986643,1.317613411,0.943910145,1.635430189,1.76235447,1.363152139
D31784_at,-1.537390064,-1.216943206,-2.096385814,-1.451682113,-1.415630716,-1.499182431,-1.804446105,-1.207515494,-1.612691885,-1.755014699,-2.009105601
D31797_at,-0.615120698,-0.730391524,-0.822253267,-0.36562151,-0.427726582,-0.365180982,-0.421334806,-0.710744841,-0.285925074,-0.537505069,-0.564144087
D31846_at,1.038440065,0.778892379,0.670160536,1.167293711,1.025724585,1.01536855,1.156121657,1.186365216,0.910955415,0.884755059,0.848570652
D31884_at,0.680536713,0.500602818,0.55687948,0.548200928,0.343471708,0.705008941,0.229651746,0.234363974,0.493856322,0.471998957,0.731440243
D31885_at,0.140473991,0.95616783,0.346564691,0.110579177,0.18435216,-0.081240926,0.05542133,-0.31545008,0.84589715,0.744506061,0.472009615
D31888_at,-0.765269344,-0.038954242,-0.20780739,-1.094654006,-1.64327387,-0.344275408,-0.740963587,-1.296546875,-0.546525428,-0.525411866,-0.187792594
D31890_at,0.625257459,0.72454832,0.78777614,0.987105786,0.316410213,0.150970566,0.78329166,0.574833451,0.587022274,0.548859579,0.472009615
D31891_at,-0.222722345,-0.479076714,-0.267619849,-0.043142994,-0.155896981,-0.123920923,0.247123199,0.090916893,-0.119416544,-0.12816934,-0.577340755
D32001_at,0.117901963,-0.149539419,0.304584211,0.488937252,0.544383106,0.35285761,0.465105437,0.00696913,0.344554062,0.255685199,0.102220255
D32202_at,-0.471004504,-2.119145839,-2.719555266,-0.924213108,-1.415630716,-0.900453948,-0.825242665,-0.472137951,-1.018178253,-0.622503106,-0.484518501
D37931_at,-0.622779378,-1.306665896,-0.982706643,-0.902037255,-0.920883477,-1.144707243,-0.703392592,-0.531782724,-0.768989897,-0.97200092,-0.917767931
D38047_at,0.876783939,0.940343358,1.158337174,1.255825938,0.663554631,0.832287768,0.827530089,0.794832989,0.956061266,1.351537284,0.933365673
D38048_at,-0.012614399,0.562498688,0.265096747,0.491830281,-0.501872197,-0.230235066,0.218788586,0.354370498,-0.04560947,0.541154295,0.027645756
D38076_at,0.262498958,0.19743708,0.284697207,0.834891321,0.012440245,0.011570076,-0.919184671,0.052297571,0.474388824,0.793166705,0.220594387
D38145_at,-0.460414044,-0.881434357,-0.603712344,-0.815271434,-0.637174469,-0.120278947,-0.843189916,-0.405841358,-0.370515924,-0.381460921,-0.501266364
D38491_at,-1.166423603,-0.633115966,-1.271886485,-0.851272545,-1.125324951,-1.310728982,-0.919184671,-1.036682788,-1.253830381,-1.326637856,-0.968408628
D38521_at,0.066387064,0.406739478,-0.247694122,-0.312812191,-0.372441115,-0.238578003,0.125165025,-0.537992094,-0.14969539,0.216648596,0.787656166
D38524_at,-1.325066712,-1.618809387,-0.801404937,-1.277217812,-1.668988195,-1.223560619,-1.290452232,-0.460710857,-1.336908658,-1.068098035,-0.977172269
D38535_at,0.417789115,-0.680051734,-0.229882265,0.059293631,-0.58087224,0.579334066,0.553649847,0.46738606,0.045034974,0.318750935,0.665399033
D38548_at,-0.425395589,-0.468254911,-0.557749516,-0.259555828,-0.58087224,-0.450902956,-0.057569101,0.108147629,-0.279542471,-0.09463914,0.215713747
D38549_at,-0.590095916,-0.384086024,-0.364476131,0.397515029,-0.622117312,-0.571242838,0.202726253,-0.110271024,-0.667954464,-0.782496149,-3.124930904
D38550_at,-0.376468753,0.011264142,-0.099479696,-0.169677173,-0.356001576,-0.334802012,0.087541794,-0.070482554,-0.358099396,-0.305796032,-0.832572772
D38551_at,-0.164942063,0.073027943,-0.269304454,-0.304687347,-0.0579463,-0.213797421,-0.329085241,-0.544248683,-0.125898457,0.025310993,-0.604411693
D38552_at,-2.114144225,-0.887954452,-1.297993174,-1.849972829,-1.61017451,-2.705944601,-0.725099328,-0.934715244,-1.270894436,-1.134260722,-1.055853211
D42041_at,0.345389652,0.143227572,0.647639202,0.43102866,-0.074570329,0.232358863,0.50813051,0.634652893,0.485068371,0.354542268,-0.173269476
D42043_at,0.490285708,0.367049532,0.323957812,0.626644122,0.607805598,0.714337372,0.318806219,0.254828143,0.284278372,0.456188057,0.42454806
D42046_at,-0.091938479,-0.323402452,0.03330532,0.058030146,-0.303427663,0.09873844,0.037017642,0.341631082,-0.031659859,0.032291137,0.032594923
D42063_at,-0.980299567,-0.762445754,-0.896253225,-1.619934532,-1.518083299,-1.120008864,-1.241836127,-1.480135457,-1.375451438,-1.144966964,-1.041388953
D42084_at,-0.517039892,-0.353081543,-0.495965334,-0.569536045,-0.463977309,-1.107930777,-0.136434902,-1.140040193,-0.790272768,-0.823883733,-0.209251384
D42085_at,-0.28318295,0.236135211,0.062046362,0.059293631,0.061044792,0.277756323,0.383098818,0.361711736,-0.245352813,0.440723211,0.600620065
D42087_at,-1.108803509,-0.423216658,-0.276080949,-2.033903197,-1.384093026,-0.852128724,-0.884113249,-1.993650653,-2.01539671,-0.501783946,-0.077018
D42123_at,0.41126657,0.122138336,0.646146676,0.329362384,-0.005202556,0.392897726,0.334495135,0.499795669,0.546756884,0.071786904,0.367622987
D42138_at,-1.619533489,-2.119145839,-1.131855287,-1.383604458,-1.944954531,-1.013599301,-0.419167945,-0.351914137,-0.649758459,-1.08286667,-0.569396433
D43642_at,0.802099268,0.675998052,0.639142036,0.86086456,0.868089258,1.107373171,0.984287037,1.028430319,0.840343235,0.890437964,0.957938769
D43767_at,-1.085939934,-1.482887286,-1.204450062,-0.799793231,-1.555229397,-0.93539456,-0.728247726,-0.77884471,-0.939467563,-0.97200092,-1.170845241
D43948_at,-0.865762463,-0.628592269,-1.278328513,-0.847188714,-1.54017224,-0.757949011,-0.832374507,-0.623292232,-0.537589734,-0.998248652,-0.775898561
D43949_at,0.116861064,-0.208520952,-0.961201114,0.328471326,-0.181922775,0.312936153,0.157931965,0.512931726,0.132674735,0.347670048,0.285945578
D43951_at,-0.335700816,-0.303356957,-0.293294814,-0.723252918,-1.312930937,-0.4437087,-0.280162317,-0.472137951,-0.196754224,-0.44572055,0.052088414
D45248_at,0.364096998,0.280138121,0.893024795,0.831640677,-0.308538686,-0.415541409,0.586045711,0.690416239,0.849210389,0.033448331,-0.913690279
D45371_at,-0.214883228,-0.238716362,0.247516105,-0.054758737,-0.463977309,-0.233006707,-0.020809041,0.296553355,-0.067019041,-0.043103083,-0.224455072
D49400_at,0.665195159,0.722618578,0.984995457,0.623605703,0.724796125,0.677761662,0.449497092,0.290883191,0.788867641,0.954491679,0.712303511
