AF015910_at,0.467375118,0.384228586,0.69658904,0.411493754,0.234993226,-0.206321689,0.498287389,0.798439262,0.28593781,0.422341533,0.273383343,-0.52762996,0.436237592,-1.093259156,-0.508851213,0.633274157,0.662970001,0.698521173,0.600441388,0.485516364,0.287850513,0.750759641,-0.452847865,0.684689925,-0.082106832,0.632382495,0.317665179
AJ000480_at,0.201740467,0.118638847,0.221001764,0.364946034,0.031598515,0.297809923,0.306171138,-0.841357916,0.112879987,0.018775795,0.024622286,0.15645282,0.012081767,-0.062035827,0.001105559,-0.005040946,0.013540388,0.447701604,-0.021794858,-0.110941337,-0.127115454,0.196384746,-0.030587036,0.26155885,0.225603135,0.102870484,0.733658898
AJ001421_at,-0.025657927,0.197318754,0.102094377,0.336407574,0.590380283,0.288419418,0.049908892,-0.223618034,0.411829312,0.19755986,-0.331912442,0.375160923,0.431983889,0.376613877,0.430077803,-0.092352809,0.555286441,0.149992273,0.237225185,0.511102714,-0.040315339,0.598897064,-0.066296852,0.573222882,-0.039144885,-1.053168412,-0.43170164
D00596_at,0.802473,1.092140147,1.361692366,0.656205387,1.08682222,1.078440417,0.123881593,-0.767991471,1.653670825,1.119280138,1.415275896,0.751104965,1.500738119,0.584753162,0.911352634,-0.119985417,0.723036503,1.027786221,0.68302351,0.282586371,0.438964272,-0.029689088,0.887875008,0.975181026,0.517593069,0.125760703,0.309744836
D00632_at,-1.112808543,-0.625087621,-0.134334764,-0.158813996,-1.384189725,-0.344569688,-0.073326756,0.157761623,-1.231534828,-0.476444231,-0.560737116,-1.109212345,-1.479492294,-0.764695206,-1.253517291,-1.155336705,-1.066678044,-0.813422925,-0.394157658,-1.442213656,-0.657397995,0.10050333,-0.703494812,-0.822770953,-1.236413225,-0.818021253,-1.549887581
D00726_at,-0.815957992,-0.308027559,-0.205494871,-0.706740534,-0.868117173,-0.70454726,-0.309557906,0.131781251,-0.475546938,-0.338738995,-0.577211022,-1.082441262,-0.654756467,-0.63762348,-1.741657945,-0.569353604,-0.760858066,-0.2477677,0.117765501,0.28648531,-0.060112812,-0.353087058,-0.258138986,-1.086132177,-0.309164043,-1.398402729,-0.226194576
D00760_at,0.045179125,-0.062431847,0.676437088,0.14653422,0.495933449,0.039524629,0.165135222,-0.461236316,0.545427032,0.078609923,0.543873602,0.247752695,0.003394019,0.156262278,0.395405267,-0.11686907,-0.791039381,0.37543334,0.038285889,0.63656645,0.735442483,0.110790146,-0.045695228,0.164112562,-0.143943161,-0.526518057,-0.233815178
D00761_at,-0.074579833,0.614587254,0.31301123,0.256751225,0.664808693,0.194849957,0.094825904,-0.199864163,0.458294325,0.898083477,0.73328952,0.499633018,0.751766712,0.201386569,0.668384875,0.288016786,-0.359646206,0.504198686,0.198583658,0.882557138,1.197169838,-0.106939836,0.560080241,0.693302011,-0.104507355,0.217922503,-0.116226854
D00762_at,-0.079895236,0.152067154,0.276758716,0.132496802,0.532616975,-0.113141299,0.046160491,-0.602046784,-0.134197714,0.066462859,0.240311137,-0.069961892,0.450247386,0.059129295,0.238908315,0.013759268,-0.568677314,0.254299636,-0.025089357,0.453709461,0.241987253,-0.366496477,-0.238458439,0.368806461,-0.583978503,-0.63384269,-0.001580877
D00763_at,0.538414471,0.989832016,1.029638963,0.642686509,0.960610621,0.482557254,0.727912438,0.249796784,1.066481273,0.875894767,0.494035459,0.393808072,1.303673794,0.852583566,0.838384162,1.128176967,0.356553199,0.409369022,1.133062222,1.469898965,1.358183638,0.065707251,0.533543077,1.052426728,-0.065302311,0.815654158,0.972768338
D11086_at,0.643998303,1.346326974,1.084598557,0.868795666,0.709728999,1.508006436,1.241210854,1.109154811,1.511281268,0.988891815,1.261223606,1.410498798,0.590571362,1.625779694,0.805853788,0.674849554,1.704271104,0.447701604,0.47664116,0.889579414,1.089191683,0.299044794,0.870405407,1.036892045,1.048886478,0.960351085,0.363663907
D13118_at,1.309156381,1.174859263,1.396110526,1.476899925,1.436990944,1.394926546,1.44853754,1.432931517,1.25156158,1.285552037,1.114671773,1.511713167,1.220301963,1.39098303,1.135299122,1.148921596,1.100839711,1.060996139,1.362482854,1.293859084,1.25598698,1.485561249,1.304507451,1.270938644,1.165561135,1.206378781,1.542456748
D13315_at,-0.060129684,0.345812684,0.587543885,-0.23120808,0.296363624,0.067888634,-2.515067391,-1.114227648,0.703280799,0.44854187,0.379539378,0.19677695,0.652626061,-0.09057463,0.125848247,0.05139201,0.196476118,0.441922601,0.29400228,0.434782458,0.664697471,-0.103080955,0.198903682,-0.094389954,-0.258592973,-0.095630919,-1.301646428
D13370_at,0.905011354,0.768580335,0.97713028,1.168752877,1.312861857,0.918196319,0.679488665,0.621257236,1.077050481,0.734432002,1.013111528,0.671587044,1.097270776,1.075349297,0.974900702,0.962456907,0.90913371,0.824752831,0.956678132,1.395985296,0.925819452,0.972861522,0.653258802,1.249889167,0.570924297,0.754289245,0.899800911
D13540_at,-1.231421058,-1.524199513,-1.00314821,-0.993608172,-1.233897455,-0.875775141,-0.865398652,-0.861590928,-1.174249322,-2.270066903,-1.625960357,-0.877633128,-1.964714081,-1.572660365,-2.158017072,-2.173660688,-1.518491268,-1.425357192,-1.680782094,-2.232874206,-1.57299562,-0.764434372,-0.574900904,-1.423712799,-1.520445609,-2.675971786,-1.144454501
D13627_at,-0.142073912,0.324677086,0.484197846,0.050185358,0.865668276,0.263894833,-0.028401701,-0.482773714,0.722638986,0.621394836,0.523384506,-0.761767038,0.826033654,0.36411393,0.622639295,0.372164253,-0.217521751,0.702019757,0.480958221,1.115269141,1.422153102,-0.562486897,-0.329919551,0.614197968,0.901615529,0.356628126,0.869936469
D13630_at,-0.051058996,0.303764824,0.276758716,-0.082271055,0.199917954,-0.432012679,-0.071886209,-0.214036339,0.365700289,-0.01977835,0.140502673,0.117135194,0.052924315,-0.00905711,-0.131230463,-0.137338758,-0.547315403,-0.577653867,-0.589175813,0.683932428,0.899946751,0.103456403,-0.062825952,0.285344079,-0.254346331,-0.498358438,0.146479189
D13634_at,-1.483862116,-1.559447188,-1.034286757,-1.222392451,-1.123893212,-1.083206543,-1.086354397,-1.281518491,-1.743051639,-1.174677895,-0.866558843,-0.904569501,-0.719662385,-1.327307635,-1.113673624,-2.051738319,-1.648823027,-1.72489657,-1.709057963,-1.253362886,-0.926030793,-0.806266404,-0.936041278,-0.769549368,-1.266761899,-1.278111193,-1.042175598
D13641_at,-0.718185979,0.576541063,-0.205494871,-0.283194532,0.681687846,-0.005054599,-0.044970868,-0.079268008,0.405828775,0.366201665,0.609500326,0.532693209,0.669985402,0.166977232,0.498053657,-0.025670601,0.494402382,-0.126829669,0.470556718,1.213828729,1.012857035,0.983330004,0.177437417,0.444748433,0.031519121,-0.471170037,-0.12962456
D13748_at,1.061906105,1.83868105,1.788264941,1.730879422,2.052767226,1.806381645,1.812780475,1.884479948,1.894289975,1.870370683,1.598220591,1.909991864,1.723180944,1.946958454,1.851299698,1.600786712,1.904918907,1.518110897,1.824428413,1.832949336,-0.168498183,1.746737441,1.628024272,2.027306908,1.874967691,1.622111673,1.433181814
D13897_rna2_at,-0.206009733,-0.480137337,-0.167244232,-0.317868629,-0.845079723,-0.206321689,-0.250687438,-0.077914892,-0.262521692,-0.190899448,-0.215745366,0.010348088,-0.552343906,-0.367081895,-0.46062871,-0.485038029,-1.183853118,-0.508094781,-0.671851856,-0.722290317,0.11498843,-0.003867866,-0.176167974,-0.244631737,-0.495541046,-0.411981185,-0.746920804
D13900_at,0.719285993,0.788903154,0.829099886,1.061211861,1.090985722,0.597268754,1.012680416,0.461482207,0.928477235,0.763758646,0.29256914,0.858258628,0.971744633,0.170164942,1.300317433,0.769397615,0.721914688,1.257882633,0.884300262,1.147685712,0.853095274,0.60508673,0.277147282,0.708164754,0.581893782,1.017782163,0.990927541
D13988_at,0.801038865,0.225782312,0.808518651,1.219992711,1.382132721,0.607096912,0.811611298,0.148500294,0.912225277,0.258296154,0.741418144,0.493639587,0.733327424,0.353976704,0.801325155,0.336119078,0.172709619,0.772799739,0.609251688,0.779582456,-0.493705543,0.621102863,0.409927689,0.978242513,0.218698406,-0.311992951,0.355230943
D14043_at,0.424721516,0.191686899,0.047521326,0.334698203,0.831723567,-0.954324406,0.432631248,-0.011626113,-0.004249762,-0.183353192,-0.236910539,0.179988821,0.98664416,0.584109193,0.692642221,0.31056647,0.406954709,-0.06072383,0.877608722,1.555901326,0.716464856,0.051653712,-0.444407062,0.567025655,0.492759832,-0.048910039,-0.169392225
D14446_at,-1.201426261,-1.42715861,-0.93145043,-1.352553335,-1.134771398,-1.166734968,-0.865398652,-1.4082591,-1.338811973,-1.382163727,-0.956240973,-0.628244067,-0.98298718,-1.180210866,-1.492995247,-0.974345851,-1.128510326,-1.395927175,-0.990903231,-1.191702973,-0.784013323,-0.422586547,-0.833811704,-1.423712799,-0.957714515,-0.882856578,-1.241574012
D14530_at,2.680886391,2.469082245,2.572833056,2.676303463,2.56005358,2.445033592,2.727354344,2.581744145,2.409064149,2.652100775,2.557806748,2.74371845,2.490835692,2.675649526,2.432585106,2.695565737,2.352722117,2.810251116,2.715978432,2.146557672,2.549383346,2.747161431,2.502064543,2.648674439,2.678251667,2.677143933,2.762551154
D14657_at,0.1920801,0.508871251,1.087920057,0.465898532,0.72159224,0.663598879,-0.31337666,-0.834719654,1.245829907,1.297043388,1.088972306,0.453429828,1.113127957,0.845089799,0.761467496,-0.55073505,0.216115516,0.88194087,0.161824537,-0.461702487,1.384339074,0.411743825,0.628976244,0.738143064,0.356135876,-0.079205627,-0.198224265
D14658_at,0.477890092,-0.346663362,0.285965588,0.310393714,0.532616975,-0.12553536,0.323500927,-0.125179581,0.596482215,-0.071646246,-0.055961058,-0.190454464,0.711481177,0.139926063,0.594333268,0.552303579,0.291550709,-0.025266791,0.699447879,0.911717953,0.97817397,-0.277172868,0.052990872,0.509766881,-0.408328097,0.301433126,0.238102527
D14661_at,-0.414615945,0.126876006,-0.366647694,-0.523804763,-0.162240755,-0.413722162,-0.788276233,-0.602046784,-0.088520667,0.082617021,0.072835034,-0.009413969,0.385823645,-0.903119338,-0.388588712,-0.17986618,-1.083391597,-0.938982155,-0.09589859,0.300793066,-0.404600622,0.204186871,-0.172183831,-0.187961551,-0.481255819,-0.215503067,-0.391405933
D14662_at,-0.312694815,0.490508494,-0.269875207,0.099176676,0.251025919,0.055252323,0.039876088,0.159806005,0.354226251,0.316591478,0.042276831,0.45871089,0.665290151,0.023207921,0.153795058,0.142577643,-0.601800482,-0.435369651,0.17851801,0.685242964,0.906848722,-0.565979924,0.196408123,0.663322031,-0.166323119,0.091171226,0.086225126
D14663_at,-0.412650771,0.108217786,0.111486592,-0.418722103,0.030362182,-0.629531092,-0.151823405,-0.215625774,0.227273684,-0.27915055,0.273383343,-0.069961892,0.123258362,-0.071913228,0.11457756,-0.340565975,0.070924924,-0.101633578,-0.229738337,0.395920988,0.941680186,0.219558982,-0.198445058,0.040091931,-0.515989543,-0.455295967,0.015605386
